transcript_ID	uniprotID																																																																									
Phel_contig_13974	Q28FF3	Major	facilitator	superfamily	domain-containing	protein	7-a	3.00E-65	Xenopus	tropicalis	(Western	clawed	frog)	(Silurana	tropicalis)	380.7230821	-3.052170279	0.446604196	-6.834172864	8.25E-12	8.67E-10																																																					
Phel_contig_13975	P40937	Replication	factor	C	subunit	5	(Activator	1	36	kDa	subunit)	(A1	36	kDa	subunit)	(Activator	1	subunit	5)	(Replication	factor	C	36	kDa	subunit)	(RF-C	36	kDa	subunit)	(RFC36)	0	Homo	sapiens	(Human)	46.02719367	1.886014789	0.684123178	2.756835096	0.005836378	0.03684575																																		
Phel_contig_1398	O60879	Protein	diaphanous	homolog	2	(Diaphanous-related	formin-2)	(DRF2)	5.00E-107	Homo	sapiens	(Human)	3278.913397	2.560003846	0.382352465	6.695403016	2.15E-11	2.09E-09																																																								
Phel_contig_13987	Q96PS8	Aquaporin-10	(AQP-10)	(Aquaglyceroporin-10)	(Small	intestine	aquaporin)	4.00E-77	Homo	sapiens	(Human)	204.0682106	-2.79690014	0.6440103	-4.34294318	1.41E-05	0.000293054																																																									
Phel_contig_14	O35601	FYN-binding	protein	(Adhesion	and	degranulation	promoting	adaptor	protein)	(ADAP)	(FYB-120/130)	(p120/p130)	(FYN-T-binding	protein)	(SLAP-130)	(SLP-76-associated	phosphoprotein)	2.00E-06	Mus	musculus	(Mouse)	4468.917606	2.964672228	0.473420593	6.262237583	3.79E-10	2.92E-08																																															
Phel_contig_1400	Q2PT31	Myocilin	6.00E-19	Canis	familiaris	(Dog)	(Canis	lupus	familiaris)	1310.530051	-4.808782439	0.499239869	-9.632208364	5.85E-22	3.01E-19																																																											
Phel_contig_14016	Q566I3	Hypoxia	up-regulated	protein	1	(Fragment)	4.00E-105	Xenopus	laevis	(African	clawed	frog)	10.3243594	4.695975118	0.919199203	5.10876761	3.24E-07	1.15E-05																																																								
Phel_contig_14082	Q5UR46	Uncharacterized	protein	R571	(EC	3.1.1.-)	1.00E-16	Acanthamoeba	polyphaga	mimivirus	(APMV)	60.83677028	-1.87112678	0.623670565	-3.000184531	0.002698161	0.020400131																																																									
Phel_contig_14132	Q9DBN5	Lon	protease	homolog	"2,"	peroxisomal	(EC	3.4.21.-)	(Lon	protease-like	protein	2)	(Lon	protease	2)	(Peroxisomal	Lon	protease)	3.00E-170	Mus	musculus	(Mouse)	250.2225246	-1.076594608	0.375164298	-2.869661678	0.004109112	0.02825618																																														
Phel_contig_14147	O43426	Synaptojanin-1	(EC	3.1.3.36)	(Synaptic	inositol	"1,4,5-trisphosphate"	5-phosphatase	1)	0	Homo	sapiens	(Human)	24.90668318	2.896030963	0.851558268	3.400860601	0.000671741	0.006965126																																																							
Phel_contig_1420	Q2LAM0	Fatty	acid	2-hydroxylase	(EC	1.-.-.-)	(Fatty	acid	alpha-hydroxylase)	1.00E-93	Rattus	norvegicus	(Rat)	4730.227009	1.312133085	0.435424292	3.013458621	0.002582883	0.019721347																																																							
Phel_contig_14220	Q923E4	NAD-dependent	protein	deacetylase	sirtuin-1	(EC	3.5.1.-)	(Regulatory	protein	SIR2	homolog	1)	(SIR2-like	protein	1)	(SIR2alpha)	(Sir2)	(mSIR2a)	[Cleaved	into:	SirtT1	75	kDa	fragment	(75SirT1)]	3.00E-93	Mus	musculus	(Mouse)	11.9811898	3.865195174	1.009345841	3.829406152	0.000128453	0.001849093																																							
Phel_contig_14226	P25325	3-mercaptopyruvate	sulfurtransferase	(MST)	(EC	2.8.1.2)	6.00E-84	Homo	sapiens	(Human)	72.10779571	-2.233566827	0.670423937	-3.331573807	0.000863564	0.008492105																																																										
Phel_contig_14297	P80147	4-aminobutyrate	"aminotransferase,"	mitochondrial	(EC	2.6.1.19)	((S)-3-amino-2-methylpropionate	transaminase)	(EC	2.6.1.22)	(GABA	aminotransferase)	(GABA-AT)	(Gamma-amino-N-butyrate	transaminase)	(GABA	transaminase)	(GABA-T)	(L-AIBAT)	2.00E-180	Sus	scrofa	(Pig)	221.7201326	-3.388937756	0.504980792	-6.711023092	1.93E-11	1.89E-09																																													
Phel_contig_14361	A5D6U8	Iron/zinc	purple	acid	phosphatase-like	protein	(EC	3.1.3.2)	5.00E-162	Danio	rerio	(Zebrafish)	(Brachydanio	rerio)	117.8125009	-1.715200556	0.464038839	-3.696243533	0.000218813	0.002872542																																																						
Phel_contig_14362	Q06806	Tyrosine-protein	kinase	receptor	Tie-1	(EC	2.7.10.1)	2.00E-84	Mus	musculus	(Mouse)	23.94562799	2.070610363	0.698025501	2.966382116	0.003013259	0.022155891																																																									
Phel_contig_14379	Q6IP59	Choline	transporter-like	protein	2	(Solute	carrier	family	44	member	2)	1.00E-97	Xenopus	laevis	(African	clawed	frog)	36.3888327	4.428987865	0.818142287	5.413468946	6.18E-08	2.66E-06																																																			
Phel_contig_1440	Q29J90	G-protein	coupled	receptor	moody	2.00E-16	Drosophila	pseudoobscura	pseudoobscura	(Fruit	fly)	137.5770468	4.519869845	0.693830815	6.514368846	7.30E-11	6.59E-09																																																									
Phel_contig_14411	Q86VD9	GPI	mannosyltransferase	4	(EC	2.4.1.-)	(GPI	mannosyltransferase	IV)	(GPI-MT-IV)	(Phosphatidylinositol-glycan	biosynthesis	class	Z	protein)	(PIG-Z)	(SMP3	homolog)	(hSMP3)	2.00E-20	Homo	sapiens	(Human)	41.85520147	-2.338246396	0.676239806	-3.457717773	0.000544772	0.00594729																																													
Phel_contig_1442	P28622	Endoglucanase	4	(EC	3.2.1.4)	(Cellulase	4)	(EG-IV)	"(Endo-1,4-beta-glucanase"	4)	4.00E-36	Bacillus	sp.	(strain	KSM-522)	1043.748912	4.755935255	0.528714107	8.995287222	2.36E-19	8.95E-17																																																					
Phel_contig_14430	Q5RAH7	GPI	mannosyltransferase	1	(EC	2.4.1.-)	(GPI	mannosyltransferase	I)	(GPI-MT-I)	(Phosphatidylinositol-glycan	biosynthesis	class	M	protein)	(PIG-M)	2.00E-127	Pongo	abelii	(Sumatran	orangutan)	(Pongo	pygmaeus	abelii)	130.8441906	-1.745061299	0.460926267	-3.785987961	0.000153099	0.002144794																																												
Phel_contig_145	P21333	Filamin-A	(FLN-A)	(Actin-binding	protein	280)	(ABP-280)	(Alpha-filamin)	(Endothelial	actin-binding	protein)	(Filamin-1)	(Non-muscle	filamin)	0	Homo	sapiens	(Human)	22973.54534	-1.280599927	0.339855489	-3.768071926	0.000164513	0.002277731																																																		
Phel_contig_1450	Q9TU03	Rho	GDP-dissociation	inhibitor	2	(Rho	GDI	2)	(D4-GDP-dissociation	inhibitor)	(D4-GDI)	(Ly-GDI)	(Rho-GDI	beta)	1.00E-48	Bos	taurus	(Bovine)	1256.972188	-1.542192003	0.377525573	-4.085000103	4.41E-05	0.000764775																																																		
Phel_contig_14520	Q9V3H2	26S	proteasome	non-ATPase	regulatory	subunit	14	(EC	3.4.19.-)	(26S	proteasome	regulatory	complex	subunit	p37B)	(26S	proteasome	regulatory	subunit	rpn11)	(Yippee-interacting	protein	5)	0	Drosophila	melanogaster	(Fruit	fly)	69.17817161	2.041872619	0.463823604	4.402261117	1.07E-05	0.000236469																																								
Phel_contig_14549	Q9H0H3	Kelch-like	protein	25	(Ectoderm-neural	cortex	protein	2)	(ENC-2)	2.00E-58	Homo	sapiens	(Human)	23.15124743	-2.589452608	0.68710215	-3.768657407	0.000164128	0.00227385																																																							
Phel_contig_1456	Q08E66	"WAP,"	"Kazal,"	"immunoglobulin,"	Kunitz	and	NTR	domain-containing	protein	2	1.00E-29	Bos	taurus	(Bovine)	605.6286076	2.795917667	0.514493902	5.434306716	5.50E-08	2.41E-06																																																						
Phel_contig_14596	Q62448	Eukaryotic	translation	initiation	factor	4	gamma	2	(eIF-4-gamma	2)	(eIF-4G	2)	(eIF4G	2)	(Novel	APOBEC-1	target	1)	(Translation	repressor	NAT1)	(p97)	5.00E-92	Mus	musculus	(Mouse)	9.637709103	2.346443216	0.848771531	2.76451687	0.005700716	0.036317535																																										
Phel_contig_14602	P17225	Polypyrimidine	tract-binding	protein	1	(PTB)	(Heterogeneous	nuclear	ribonucleoprotein	I)	(hnRNP	I)	2.00E-12	Mus	musculus	(Mouse)	26.16153846	4.224326774	0.917366596	4.604840413	4.13E-06	0.000102504																																																				
Phel_contig_14616	Q9H3N1	Thioredoxin-related	transmembrane	protein	1	(Thioredoxin	domain-containing	protein	1)	(Transmembrane	Trx-related	protein)	1.00E-11	Homo	sapiens	(Human)	25.09760388	-2.259058336	0.84499266	-2.673465041	0.00750721	0.044647384																																																				
Phel_contig_14636	Q5PRC1	Lipoma	HMGIC	fusion	partner	homolog	9.00E-50	Danio	rerio	(Zebrafish)	(Brachydanio	rerio)	29.97739098	-2.242422272	0.645214758	-3.475466493	0.000509966	0.005642717																																																								
Phel_contig_14650	Q7TMS5	ATP-binding	cassette	sub-family	G	member	2	(Breast	cancer	resistance	protein	1	homolog)	(Urate	exporter)	(CD	antigen	CD338)	3.00E-84	Mus	musculus	(Mouse)	15.39051934	2.47046779	0.840217	2.940273514	0.003279226	0.023622212																																														
Phel_contig_14670	Q1LZI2	Solute	carrier	family	35	member	F3	6.00E-64	Mus	musculus	(Mouse)	26.58928701	2.16847188	0.82269608	2.63581161	0.008393632	0.048662839																																																									
Phel_contig_14757	O60315	Zinc	finger	E-box-binding	homeobox	2	(Smad-interacting	protein	1)	(SMADIP1)	(Zinc	finger	homeobox	protein	1b)	2.00E-39	Homo	sapiens	(Human)	134.0904871	-1.721429577	0.588246935	-2.92637237	0.003429402	0.024484098																																																	
Phel_contig_14779	Q8WVM7	Cohesin	subunit	SA-1	(SCC3	homolog	1)	(Stromal	antigen	1)	0	Homo	sapiens	(Human)	49.61386064	-1.643347168	0.533656514	-3.079409927	0.002074111	0.016708629																																																						
Phel_contig_148	A1Z6E0	Protein	gustavus	6.00E-122	Drosophila	melanogaster	(Fruit	fly)	812.0103308	6.190152993	0.618530732	10.00783417	1.41E-23	8.71E-21																																																												
Phel_contig_14850	P06027	Echinoidin	2.00E-23	Heliocidaris	crassispina	(Sea	urchin)	(Anthocidaris	crassispina)	170.2135345	-2.058955508	0.50151235	-4.10549313	4.03E-05	0.00071434																																																											
Phel_contig_14856	Q8I7P9	Retrovirus-related	Pol	polyprotein	from	transposon	opus	[Includes:	Protease	(EC	3.4.23.-);	Reverse	transcriptase	(EC	2.7.7.49);	Endonuclease]	3.00E-94	Drosophila	melanogaster	(Fruit	fly)	197.2946345	-2.497502226	0.763114113	-3.27277688	0.001064965	0.010000327																																															
Phel_contig_14912	Q02372	NADH	dehydrogenase	[ubiquinone]	1	beta	subcomplex	subunit	"8,"	mitochondrial	(Complex	I-ASHI)	(CI-ASHI)	(NADH-ubiquinone	oxidoreductase	ASHI	subunit)	3.00E-34	Bos	taurus	(Bovine)	358.3010321	-1.33565416	0.419270401	-3.185662898	0.001444228	0.012661258																																															
Phel_contig_14944	Q8AVG9	Glutamyl-tRNA(Gln)	amidotransferase	subunit	"A,"	mitochondrial	(Glu-AdT	subunit	A)	(EC	6.3.5.-)	(Glutaminyl-tRNA	synthase-like	protein	1)	0	Xenopus	laevis	(African	clawed	frog)	22.3473488	-1.934705491	0.678712816	-2.85055099	0.004364355	0.029561361																																															
Phel_contig_1499	P70549	Sodium/calcium	exchanger	3	(Na(+)/Ca(2+)-exchange	protein	3)	(Solute	carrier	family	8	member	3)	5.00E-128	Rattus	norvegicus	(Rat)	1927.326455	-1.576836051	0.41328093	-3.815409659	0.000135957	0.001940684																																																			
Phel_contig_15018	P11029	Acetyl-CoA	carboxylase	(ACC)	(EC	6.4.1.2)	[Includes:	Biotin	carboxylase	(EC	6.3.4.14)]	1.00E-87	Gallus	gallus	(Chicken)	8.829813042	2.570019674	0.88581386	2.901308944	0.003716073	0.02605824																																																					
Phel_contig_1504	Q5RD64	Contactin-associated	protein-like	2	5.00E-25	Pongo	abelii	(Sumatran	orangutan)	(Pongo	pygmaeus	abelii)	71.55238099	2.125895235	0.748486676	2.840257956	0.004507707	0.030296546																																																								
Phel_contig_1507	P09215	Protein	kinase	C	delta	type	(EC	2.7.11.13)	(nPKC-delta)	[Cleaved	into:	Protein	kinase	C	delta	type	regulatory	subunit;	Protein	kinase	C	delta	type	catalytic	subunit	(Sphingosine-dependent	protein	kinase-1)	(SDK1)]	0	Rattus	norvegicus	(Rat)	538.6073186	2.622828773	0.615988166	4.257920717	2.06E-05	0.000406184																																			
Phel_contig_1508	Q9ULZ9	Matrix	metalloproteinase-17	(MMP-17)	(EC	3.4.24.-)	(Membrane-type	matrix	metalloproteinase	4)	(MT-MMP	4)	(MTMMP4)	(Membrane-type-4	matrix	metalloproteinase)	(MT4-MMP)	(MT4MMP)	1.00E-36	Homo	sapiens	(Human)	1487.295798	4.073791865	0.703799423	5.788285318	7.11E-09	3.92E-07																																														
Phel_contig_15084	Q561R7	General	transcription	factor	IIH	subunit	3	(General	transcription	factor	IIH	polypeptide	3)	2.00E-63	Rattus	norvegicus	(Rat)	163.4824225	-2.17797655	0.500212868	-4.3540994	1.34E-05	0.000281724																																																			
Phel_contig_15094	P28829	Protein	kinase	byr2	(EC	2.7.11.25)	(MAPK	kinase	kinase)	(MAPKKK)	(Protein	kinase	ste8)	3.00E-09	Schizosaccharomyces	pombe	(strain	972	/	ATCC	24843)	(Fission	yeast)	13.93059908	-2.177117599	0.823017929	-2.645285749	0.008162196	0.047717113																																													
Phel_contig_15097	Q2KIA4	Stearoyl-CoA	desaturase	5	(EC	1.14.19.1)	(Acyl-CoA-desaturase	4)	(Stearoyl-CoA	9-desaturase)	2.00E-109	Bos	taurus	(Bovine)	157.0445303	-1.463034331	0.464762015	-3.147921485	0.001644359	0.014036724																																																						
Phel_contig_15111	Q1JQC1	Major	facilitator	superfamily	domain-containing	protein	1	4.00E-09	Bos	taurus	(Bovine)	8.641344786	3.141984862	1.047611326	2.999189474	0.002706989	0.020445463																																																									
Phel_contig_1512	P09324	Tyrosine-protein	kinase	Yes	(EC	2.7.10.2)	(p61-Yes)	0	Gallus	gallus	(Chicken)	1762.922352	2.381843128	0.493737063	4.824112482	1.41E-06	4.18E-05																																																									
Phel_contig_15144	Q9NZJ4	Sacsin	(DnaJ	homolog	subfamily	C	member	29)	(DNAJC29)	8.00E-29	Homo	sapiens	(Human)	31.7288727	-2.442298787	0.800915531	-3.049383726	0.002293114	0.01800402																																																							
Phel_contig_15160	Q8C142	Low	density	lipoprotein	receptor	adapter	protein	1	(Autosomal	recessive	hypercholesterolemia	protein	homolog)	3.00E-30	Mus	musculus	(Mouse)	6.446221576	4.717869415	1.071371789	4.403578163	1.06E-05	0.000235277																																																			
Phel_contig_15186	Q5R4J5	Synaptotagmin-1	(Synaptotagmin	I)	(SytI)	2.00E-28	Pongo	abelii	(Sumatran	orangutan)	(Pongo	pygmaeus	abelii)	78.3018632	3.1936292	0.52687919	6.061406985	1.35E-09	8.75E-08																																																							
Phel_contig_15202	Q7T2L7	Interleukin-17	receptor	D	(IL-17	receptor	D)	(IL-17RD)	(Sef	homolog)	(cSEF)	8.00E-15	Gallus	gallus	(Chicken)	28.96979488	4.845704159	0.78081956	6.205920556	5.44E-10	4.02E-08																																																					
Phel_contig_1521	Q9JM76	Actin-related	protein	3-Feb	complex	subunit	3	(Arp2/3	complex	21	kDa	subunit)	(p21-ARC)	2.00E-75	Mus	musculus	(Mouse)	1829.069747	1.351740346	0.356730296	3.7892502	0.000151103	0.00212053																																																			
Phel_contig_1522	P11584	Integrin	beta-PS	(Position-specific	antigen	beta	subunit)	(Protein	myospheroid)	(Protein	olfactory	C)	7.00E-143	Drosophila	melanogaster	(Fruit	fly)	185.7632618	1.749651349	0.646346571	2.706986354	0.006789705	0.041325332																																																			
Phel_contig_15221	Q5U508	Tubulin-specific	chaperone	E	(Tubulin-folding	cofactor	E)	3.00E-62	Xenopus	laevis	(African	clawed	frog)	9.995319069	2.74907151	0.900619444	3.052423005	0.00227002	0.017853649																																																							
Phel_contig_15229	Q9EQJ0	Two	pore	calcium	channel	protein	1	(Voltage-dependent	calcium	channel	protein	TPC1)	4.00E-70	Mus	musculus	(Mouse)	82.04186854	-1.24687098	0.454324838	-2.744448192	0.006061272	0.037879015																																																				
Phel_contig_15233	Q8BX05	Putative	glycerol	kinase	5	(GK	5)	(Glycerokinase	5)	(EC	2.7.1.30)	(ATP:glycerol	3-phosphotransferase	5)	1.00E-128	Mus	musculus	(Mouse)	66.39460482	-3.455746588	0.595879998	-5.799400216	6.66E-09	3.70E-07																																																		
Phel_contig_15246	Q94738	97	kDa	heat	shock	protein	(Heat	shock	protein	110)	1.00E-159	Strongylocentrotus	franciscanus	(Giant	red	sea	urchin)	(Mesocentrotus	franciscanus)	26.21502796	3.066363172	0.699576856	4.383168407	1.17E-05	0.000253785																																																	
Phel_contig_15258	Q4KMI4	Receptor	expression-enhancing	protein	2	6.00E-52	Danio	rerio	(Zebrafish)	(Brachydanio	rerio)	7.915282288	3.514091543	1.063978651	3.302783886	0.000957301	0.009213068																																																									
Phel_contig_1529	Q3SYW2	Complement	C2	(EC	3.4.21.43)	(C3/C5	convertase)	[Cleaved	into:	Complement	C2b	fragment;	Complement	C2a	fragment]	2.00E-58	Bos	taurus	(Bovine)	4747.86155	3.139218367	0.474372674	6.617620574	3.65E-11	3.44E-09																																																	
Phel_contig_15329	Q96MC6	Hippocampus	abundant	transcript	1	protein	(Putative	tetracycline	transporter-like	protein)	3.00E-157	Homo	sapiens	(Human)	8.657949931	2.471980091	0.886987471	2.786939131	0.005320847	0.034548014																																																						
Phel_contig_1535	Q95XZ6	Lysosomal	amino	acid	transporter	1	4.00E-46	Caenorhabditis	elegans	144.412532	1.27244941	0.480131483	2.650210317	0.008044168	0.047205531																																																											
Phel_contig_1539	Q6IN84	rRNA	methyltransferase	"1,"	mitochondrial	(EC	2.1.1.-)	(Mitochondrial	large	ribosomal	RNA	ribose	methylase)	6.00E-40	Homo	sapiens	(Human)	225.1515423	-1.569691831	0.508483042	-3.087009206	0.002021813	0.016409425																																																			
Phel_contig_1542	Q0D4Z6	Probable	indole-3-acetic	acid-amido	synthetase	GH3.8	(EC	6.3.2.-)	(Auxin-responsive	GH3-like	protein	8)	(OsGH3-8)	4.00E-45	Oryza	sativa	subsp.	japonica	(Rice)	2300.110648	3.294931228	0.856838112	3.845453631	0.00012033	0.001752265																																																	
Phel_contig_1544	Q90593	78	kDa	glucose-regulated	protein	(GRP-78)	(Heat	shock	70	kDa	protein	5)	(Immunoglobulin	heavy	chain-binding	protein)	(BiP)	0	Gallus	gallus	(Chicken)	4494.856435	1.967652456	0.456266387	4.312508028	1.61E-05	0.000329739																																															
Phel_contig_15442	Q04861	Nuclear	factor	NF-kappa-B	p105	subunit	(Nuclear	factor	of	kappa	light	polypeptide	gene	enhancer	in	B-cells	1)	[Cleaved	into:	Nuclear	factor	NF-kappa-B	p50	subunit]	6.00E-99	Gallus	gallus	(Chicken)	26.81653228	2.468969431	0.800689091	3.083555725	0.002045428	0.016570033																																								
Phel_contig_15446	P46023	G-protein	coupled	receptor	GRL101	2.00E-64	Lymnaea	stagnalis	(Great	pond	snail)	20.81996364	-2.432436693	0.882768173	-2.755464875	0.00586088	0.036946576																																																									
Phel_contig_1546	Q5ZKR7	Long-chain-fatty-acid--CoA	ligase	ACSBG2	(EC	6.2.1.3)	(Acyl-CoA	synthetase	bubblegum	family	member	2)	6.00E-115	Gallus	gallus	(Chicken)	49.93905288	1.770620783	0.527227133	3.3583643	0.000784052	0.007882017																																																				
Phel_contig_15496	Q5NVI9	DnaJ	homolog	subfamily	A	member	1	4.00E-61	Pongo	abelii	(Sumatran	orangutan)	(Pongo	pygmaeus	abelii)	9.327469224	3.932874851	0.962984962	4.084045967	4.43E-05	0.000766082																																																					
Phel_contig_15504	Q96CT2	Kelch-like	protein	29	(Kelch	repeat	and	BTB	domain-containing	protein	9)	8.00E-31	Homo	sapiens	(Human)	6.616015592	-3.722526531	1.145342158	-3.250143639	0.001153467	0.010590689																																																					
Phel_contig_1562	P55115	Zinc	metalloproteinase	nas-15	(EC	3.4.24.21)	(Nematode	astacin	15)	6.00E-54	Caenorhabditis	elegans	874.6159568	-1.855753892	0.564143578	-3.289506368	0.001003633	0.009544429																																																								
Phel_contig_15637	Q5I0J5	MIT	domain-containing	protein	1	4.00E-64	Rattus	norvegicus	(Rat)	43.14457993	-1.595830926	0.527374227	-3.025993391	0.002478177	0.019137821																																																											
Phel_contig_15642	Q99676	Zinc	finger	protein	184	4.00E-25	Homo	sapiens	(Human)	227.1253332	-2.160650958	0.453729395	-4.761981442	1.92E-06	5.40E-05																																																											
Phel_contig_15690	D0Z9R0	Tat-linked	quality	control	protein	TatD	(Deoxyribonuclease	TatD)	(DNase	TatD)	(EC	3.1.21.-)	7.00E-53	Edwardsiella	tarda	(strain	EIB202)	20.49955701	2.03510805	0.645423892	3.153134051	0.001615276	0.013852352																																																			
Phel_contig_15707	O43715	TP53-regulated	inhibitor	of	apoptosis	1	(Protein	15E1.1)	(WF-1)	(p53-inducible	cell-survival	factor)	(p53CSV)	2.00E-16	Homo	sapiens	(Human)	21.09188688	-2.266775196	0.79213851	-2.86158944	0.004215226	0.028848449																																																			
Phel_contig_15800	Q80XC3	USP6	N-terminal-like	protein	1.00E-154	Mus	musculus	(Mouse)	17.0582287	2.451596854	0.891469891	2.750061307	0.005958412	0.037365608																																																												
Phel_contig_15824	Q92562	Polyphosphoinositide	phosphatase	(EC	3.1.3.-)	(Phosphatidylinositol	"3,5-bisphosphate"	5-phosphatase)	(SAC	domain-containing	protein	3)	0	Homo	sapiens	(Human)	28.91360665	-1.928960026	0.697050087	-2.767319111	0.00565194	0.0360956																																																				
Phel_contig_15919	O76082	Solute	carrier	family	22	member	5	(High-affinity	sodium-dependent	carnitine	cotransporter)	(Organic	cation/carnitine	transporter	2)	9.00E-35	Homo	sapiens	(Human)	22.45902508	3.023111894	0.968689441	3.120826724	0.001803441	0.015072063																																																	
Phel_contig_15995	Q7SXT7	Zinc	finger	C2HC	domain-containing	protein	1A	3.00E-06	Danio	rerio	(Zebrafish)	(Brachydanio	rerio)	6.316497393	2.505355832	0.953222326	2.628301671	0.008581238	0.049380314																																																							
Phel_contig_16015	Q6GNQ1	ATPase	asna1	(EC	3.6.-.-)	(Arsenical	pump-driving	ATPase)	(Arsenite-stimulated	ATPase)	7.00E-160	Xenopus	laevis	(African	clawed	frog)	29.54751134	1.464869337	0.55569896	2.636084359	0.008386888	0.048636762																																																				
Phel_contig_1604	Q5R8Z8	Ras-related	protein	Rab-14	2.00E-136	Pongo	abelii	(Sumatran	orangutan)	(Pongo	pygmaeus	abelii)	134.6014198	1.492502758	0.473899502	3.149407737	0.001636018	0.013985916																																																								
Phel_contig_1605	A7MB54	H2.0-like	homeobox	protein	(Homeobox	protein	HLX1)	3.00E-33	Bos	taurus	(Bovine)	885.8282151	1.687794847	0.516054662	3.270573781	0.001073295	0.010061099																																																									
Phel_contig_16068	Q8K479	Complement	C1q	tumor	necrosis	factor-related	protein	5	9.00E-12	Mus	musculus	(Mouse)	6.87044939	3.961650814	1.184620264	3.344236913	0.000825092	0.008210732																																																								
Phel_contig_1612	P23471	Receptor-type	tyrosine-protein	phosphatase	zeta	(R-PTP-zeta)	(EC	3.1.3.48)	(Protein-tyrosine	phosphatase	receptor	type	Z	polypeptide	1)	(Protein-tyrosine	phosphatase	receptor	type	Z	polypeptide	2)	(R-PTP-zeta-2)	3.00E-167	Homo	sapiens	(Human)	409.8102618	3.763770339	0.791176247	4.757183186	1.96E-06	5.50E-05																																									
Phel_contig_16179	Q96CG8	Collagen	triple	helix	repeat-containing	protein	1	(Protein	NMTC1)	7.00E-08	Homo	sapiens	(Human)	32.81635808	7.195669901	0.993057957	7.24597175	4.29E-13	5.60E-11																																																							
Phel_contig_162	Q54KA7	Ankyrin	"repeat,"	PH	and	SEC7	domain	containing	protein	secG	2.00E-21	Dictyostelium	discoideum	(Slime	mold)	8037.955814	4.693316582	0.438201852	10.71039879	9.10E-27	8.56E-24																																																					
Phel_contig_16207	O13016	Tyrosine-protein	phosphatase	non-receptor	type	1	(EC	3.1.3.48)	(CPTP1)	(Protein-tyrosine	phosphatase	1B)	(PTP-1B)	9.00E-108	Gallus	gallus	(Chicken)	24.27270994	3.787790018	0.80651756	4.696475574	2.65E-06	7.16E-05																																																			
Phel_contig_1621	O94985	Calsyntenin-1	(Alcadein-alpha)	(Alc-alpha)	(Alzheimer-related	cadherin-like	protein)	(Non-classical	cadherin	XB31alpha)	[Cleaved	into:	Soluble	Alc-alpha	(SAlc-alpha);	CTF1-alpha	(C-terminal	fragment	1-alpha)]	0	Homo	sapiens	(Human)	4338.217374	1.214902082	0.425514103	2.855139402	0.004301794	0.029274372																																													
Phel_contig_16229	Q9Y223	Bifunctional	UDP-N-acetylglucosamine	2-epimerase/N-acetylmannosamine	kinase	(UDP-GlcNAc-2-epimerase/ManAc	kinase)	[Includes:	UDP-N-acetylglucosamine	2-epimerase	(hydrolyzing)	(EC	3.2.1.183)	(UDP-GlcNAc-2-epimerase)	(Uridine	diphosphate-N-acetylglucosamine-2-epimerase);	N-acetylmannosamine	kinase	(EC	2.7.1.60)	(ManAc	kinase)]	2.00E-104	Homo	sapiens	(Human)	11.21260728	2.231866652	0.825170398	2.704734269	0.006835905	0.041521651																																										
Phel_contig_16258	P51644	ADP-ribosylation	factor	4	3.00E-100	Xenopus	laevis	(African	clawed	frog)	80.63667694	1.37284428	0.466789474	2.941035215	0.003271173	0.023595354																																																										
Phel_contig_163	A2AVA0	"Sushi,"	von	Willebrand	factor	type	"A,"	EGF	and	pentraxin	domain-containing	protein	1	(Polydom)	2.00E-16	Mus	musculus	(Mouse)	46.87928284	2.211117296	0.597948429	3.697839458	0.000217442	0.002860569																																																		
Phel_contig_1633	Q8R003	Muscleblind-like	protein	3	(Cys3His	CCG1-required	protein)	(Muscleblind-like	X-linked	protein)	(Protein	MCHCR)	1.00E-09	Mus	musculus	(Mouse)	2331.92528	-1.23958555	0.439627634	-2.819626099	0.004807964	0.031877417																																																				
Phel_contig_1638	Q8WWZ8	Oncoprotein-induced	transcript	3	protein	(Liver-specific	zona	pellucida	domain-containing	protein)	2.00E-17	Homo	sapiens	(Human)	1834.408108	4.450456473	0.911441091	4.882878903	1.05E-06	3.22E-05																																																						
Phel_contig_1639	Q60803	TNF	receptor-associated	factor	3	(EC	6.3.2.-)	(CD40	receptor-associated	factor	1)	(CRAF1)	(TRAFAMN)	1.00E-84	Mus	musculus	(Mouse)	592.0451408	1.869848204	0.558717127	3.346681376	0.000817852	0.008149912																																																			
Phel_contig_1649	O75351	Vacuolar	protein	sorting-associated	protein	4B	(EC	3.6.4.6)	(Cell	migration-inducing	gene	1	protein)	(Suppressor	of	K(+)	transport	growth	defect	1)	(Protein	SKD1)	0	Homo	sapiens	(Human)	339.4688431	1.455009109	0.491666975	2.959338705	0.003083	0.022553815																																										
Phel_contig_16508	P21836	Acetylcholinesterase	(AChE)	(EC	3.1.1.7)	2.00E-43	Mus	musculus	(Mouse)	18.75131536	-1.952904922	0.715833959	-2.728153502	0.006368996	0.03940407																																																											
Phel_contig_16525	Q6P3G4	"Centriole,"	cilia	and	spindle-associated	protein	9.00E-12	Danio	rerio	(Zebrafish)	(Brachydanio	rerio)	51.18013332	-1.731370894	0.564789174	-3.065517141	0.002172939	0.017295778																																																								
Phel_contig_1654	Q3ZBG9	Phospholipid	scramblase	2	(PL	scramblase	2)	(Ca(2+)-dependent	phospholipid	scramblase	2)	2.00E-77	Bos	taurus	(Bovine)	651.6907829	3.737358729	0.517473847	7.222314236	5.11E-13	6.55E-11																																																					
